,날짜,구분,경기(행사)내용,관람인원(명),사용일수(일),시설명,강수량(mm),평균기온(℃),좌석수,좌석점유율,주말 여부,지역,인근_역,합계_승차,미세먼지(PM10).mean,초미세먼지(PM2.5).mean
512,2017-10-26,문화예술행사,유선호 팬미팅,2000,3,우리금융아트홀,0.0,14.5,1184,56.31,N,송파구,올림픽공원,7013,49.2,24.7
513,2017-10-28,기타축구,2017 서울컵 여자부 결승,50,1,상암월드컵주경기장,0.0,17.2,5762,0.07,Y,마포구,디지털미디어시티,11996,41.3,27.7
514,2017-10-28,K리그,K-스플릿라운드(vs울산),11984,1,상암월드컵주경기장,0.0,17.2,10123,17.97,Y,마포구,디지털미디어시티,11996,41.3,27.7
515,2017-10-29,체육행사,2017년 제37-38차 대한태권도협회 청소년 심사대회,2119,1,핸드볼경기장,0.0,11.5,6500,32.6,Y,송파구,올림픽공원,4477,79.2,15.3
516,2017-10-29,문화예술행사,세계4대오페라축제,4826,2,우리금융아트홀,0.0,11.5,1184,29.11,Y,송파구,올림픽공원,4477,79.2,15.3
517,2017-10-30,문화예술행사,상주단체<청춘예찬>공연,1253,7,K-아트홀,0.0,7.7,369,48.51,N,송파구,올림픽공원,6661,38.4,15.2
518,2017-10-31,대중공연,나훈아콘서트,8735,6,올림픽홀,0.0,10.4,3000,48.53,N,송파구,올림픽공원,7181,32.1,13.8
519,2017-11-06,대중공연,대한민국 노래교실 회원의 날,2500,1,올림픽홀,0.0,11.4,3000,83.33,N,송파구,올림픽공원,7370,28.4,15.9
520,2017-11-07,문화예술행사,저작권과 함께하는 페스티벌 - KMPF,3149,6,올림픽홀,0.0,14.4,3000,17.49,N,송파구,올림픽공원,6635,44.2,23.1
521,2017-11-11,일반행사,한반도 평화통일 세계대회,928,7,상암월드컵주경기장,0.0,5.9,1473,83.94,Y,마포구,디지털미디어시티,11229,30.4,14.4
522,2017-11-11,문화예술행사,치과의사 밴드 연합 음악제,150,1,뮤즈라이브,0.0,5.9,237,63.29,Y,송파구,올림픽공원,4971,53.0,14.6
523,2017-11-11,문화예술행사,2017 지역아동센터 특기적성지원사업 아티스트웨이 <아름다운 하모니 콘서트>,200,1,K-아트홀,0.0,5.9,369,54.2,Y,송파구,올림픽공원,4971,53.0,14.6
524,2017-11-11,체육행사,제9회 KPDC 전국 댄스스포츠 선수권대회,1000,2,핸드볼경기장,0.0,5.9,6500,7.69,Y,송파구,올림픽공원,4971,53.0,14.6
525,2017-11-12,문화예술행사,굿파이터즈 자선 스포츠 대회,300,1,K-아트홀,0.0,5.3,369,81.3,Y,송파구,올림픽공원,4146,28.2,15.1
526,2017-11-13,문화예술행사,상주단체<로미오와줄리엣>공연,1303,1,K-아트홀,4.5,8.4,369,25.22,N,송파구,올림픽공원,6398,42.4,22.3
527,2017-11-14,체육행사,세계케틀벨리프팅챔피언십대회,1800,6,핸드볼경기장,0.0,7.5,6500,4.62,N,송파구,올림픽공원,7244,30.2,9.2
528,2017-11-14,대중공연,캐리와장난감친구들,5654,7,우리금융아트홀,0.0,7.5,1184,68.22,N,송파구,올림픽공원,7244,30.2,9.2
529,2017-11-15,대중공연,빅스 유닛 콘서트,5400,5,올림픽홀,0.0,3.2,3000,36.0,N,송파구,올림픽공원,6898,29.8,12.6
530,2017-11-19,K리그,K-스플릿라운드(vs제주),10913,1,상암월드컵주경기장,0.0,-1.6,12166,16.36,Y,마포구,디지털미디어시티,6981,16.8,13.0
531,2017-11-19,기타축구,2017 서울컵 남자부 결승,50,1,상암월드컵주경기장,0.0,-1.6,6746,0.07,Y,마포구,디지털미디어시티,6981,16.8,13.0
532,2017-11-23,대중공연,플라이투더스카이 콘서트,3080,4,올림픽홀,1.2,0.9,3000,25.67,N,송파구,올림픽공원,6366,22.2,9.4
533,2017-11-24,체육행사,2017 제5회 대한펜싱협회장배 전국남녀클럽동호인펜싱선수권대회,920,4,핸드볼경기장,0.0,-0.4,6500,3.54,N,송파구,올림픽공원,6747,23.2,12.1
534,2017-11-26,문화예술행사,"우리,오랜날_ 배우 김현주 20주년 팬미팅",180,1,뮤즈라이브,0.0,3.3,237,75.95,Y,송파구,올림픽공원,3709,29.7,20.3
535,2017-11-29,대중공연,2017 박지윤 데뷔 20주년 기념 콘서트 (가제),801,4,K-아트홀,0.0,3.2,369,54.27,N,송파구,올림픽공원,6528,64.8,12.8
536,2017-11-29,문화예술행사,아시아 매나페스트 2017,2200,4,핸드볼경기장,0.0,3.2,6500,8.46,N,송파구,올림픽공원,6528,64.8,12.8
537,2017-11-30,문화예술행사,2017 이승환 전국투어(가제),6148,4,올림픽홀,0.0,-2.4,3000,51.23,N,송파구,올림픽공원,6373,18.2,7.5
538,2017-12-03,순수예술공연,젊은 오광대전,235,1,K-아트홀,4.0,4.9,369,63.69,Y,송파구,올림픽공원,3467,51.9,32.8
539,2017-12-04,문화예술행사,샤이니 종현 2번째 단독 콘서트,7415,8,핸드볼경기장,0.1,-1.2,6500,14.26,N,송파구,올림픽공원,6160,23.3,10.3
540,2017-12-04,대중공연,2017 박진영 나쁜파티,7029,7,올림픽홀,0.1,-1.2,3000,33.47,N,송파구,올림픽공원,6160,23.3,10.3
541,2017-12-06,대중공연,2017 혁오 연말 콘서트,5640,1,K-아트홀,1.2,0.2,369,58.79,N,송파구,올림픽공원,6602,31.4,23.4
542,2017-12-11,대중공연,CBS 창사63주년 기념   크리스마스 재즈 콘서트,1800,1,올림픽홀,0.0,-7.0,3000,60.0,N,송파구,올림픽공원,6746,28.8,10.4
543,2017-12-11,문화예술행사,프로듀스101 시즌2 TOP11 콘서트,14662,8,핸드볼경기장,0.0,-7.0,6500,58.28,N,송파구,올림픽공원,6746,28.8,10.4
544,2017-12-12,문화예술행사,2017 신승훈 콘서트,7276,6,올림픽홀,0.0,-9.4,3000,40.42,N,송파구,올림픽공원,5939,29.7,16.7
545,2017-12-16,문화예술행사,김규종콘서트,603,10,뮤즈라이브,0.0,-5.7,237,25.44,Y,송파구,올림픽공원,9244,29.4,14.2
546,2017-12-18,문화예술행사,박정현 겨울 콘서트 'LET IT SNOW',9419,9,핸드볼경기장,3.4,-1.6,6500,16.1,N,송파구,올림픽공원,6695,60.4,43.8
547,2017-12-19,문화예술행사,2017 김연우 크리스마스 콘서트 / 2017 김범수 연말 콘서트,19305,13,올림픽홀,0.0,-3.9,3000,49.5,N,송파구,올림픽공원,6175,45.0,13.0
548,2017-12-27,문화예술행사,2017 DJ.DOC 콘서트,3764,6,핸드볼경기장,0.0,-6.9,6500,9.65,N,송파구,올림픽공원,5582,29.4,13.9
549,2017-12-27,문화예술행사,제6회 Rat A Tat 정기연주회,150,1,뮤즈라이브,0.0,-6.9,237,63.29,N,송파구,올림픽공원,5582,29.4,13.9
550,2017-12-28,문화예술행사,서영은 두 번째 OST 콘서트,466,4,뮤즈라이브,0.0,-2.1,237,49.16,N,송파구,올림픽공원,5624,69.9,33.3
551,2018-01-01,문화예술행사,송승환의 명작동화 뮤지컬 호두까기인형(기획대관 추가금),11991,2,우리금융아트홀,0.0,-1.3,1184,72.34,N,송파구,올림픽공원,1924,58.7,23.3
552,2018-01-03,문화예술행사,(사)대한태권도협회,10773,1,K-아트홀,0.0,-4.7,369,52.13,N,송파구,올림픽공원,5455,37.9,17.8
553,2018-01-03,문화예술행사,모모랜드 미디어 및 팬쇼케이스,250,1,뮤즈라이브,0.0,-4.7,237,58.91,N,송파구,올림픽공원,5455,37.9,17.8
554,2018-01-03,대중공연,2018 여자친구 콘서트,5963,6,올림픽홀,0.0,-4.7,3000,33.13,N,송파구,올림픽공원,5455,37.9,17.8
555,2018-01-05,문화예술행사,하스스톤 KOREA 인비테이셔널 2017,70,2,뮤즈라이브,0.0,-3.0,237,14.77,N,송파구,올림픽공원,5604,60.3,32.4
556,2018-01-09,문화예술행사,2018 에이핑크(Apink) 콘서트,6070,5,핸드볼경기장,0.5,-4.2,6500,18.68,N,송파구,올림픽공원,5290,39.8,16.7
557,2018-01-11,문화예술행사,2018 10CM 콘서트,4005,4,올림픽홀,0.0,-11.1,3000,33.38,N,송파구,올림픽공원,4875,34.2,20.2
558,2018-01-16,대중공연,어린이뮤지컬 <신비아파트> 앵콜공연,11261,2,우리금융아트홀,0.0,3.5,1184,85.21,N,송파구,올림픽공원,5283,116.6,80.1
559,2018-01-18,문화예술행사,2018 정용화 단독 콘서트,4540,4,올림픽홀,0.0,2.1,3000,37.83,N,송파구,올림픽공원,5217,84.4,41.3
560,2018-01-25,문화예술행사,2018 KIM JAE JOONG J-PARTY (가제),2281,4,핸드볼경기장,0.0,-14.0,6500,8.77,N,송파구,올림픽공원,4747,25.3,11.2
561,2018-01-25,문화예술행사,2018 박원 콘서트,2435,4,올림픽홀,0.0,-14.0,3000,20.29,N,송파구,올림픽공원,4747,25.3,11.2
562,2018-01-31,문화예술행사,원오크록(ONE OK ROCK) 내한공연,2884,4,핸드볼경기장,0.0,-2.6,6500,11.09,N,송파구,올림픽공원,5616,43.8,18.4
563,2018-01-31,문화예술행사,2018 JBJ 단독 콘서트,6630,6,올림픽홀,0.0,-2.6,3000,36.83,N,송파구,올림픽공원,5616,43.8,18.4
564,2018-02-01,체육행사,2018년 2월 핸드볼팀 훈련,410,1,핸드볼보조경기장,0.0,-4.0,5003,0.29,N,송파구,올림픽공원,5165,41.1,19.8
565,2018-02-09,문화예술행사,2017 백지영 콘서트 - 서울,3788,2,올림픽홀,0.0,0.4,3000,63.13,N,송파구,올림픽공원,5582,73.4,46.0
566,2018-02-11,문화예술행사,THE XX(더 엑스엑스) LIVE IN SEOUL,1957,4,핸드볼경기장,0.0,-6.1,6500,7.53,Y,송파구,올림픽공원,2515,60.6,13.7
567,2018-02-12,대중공연,토토가3,2450,5,올림픽홀,0.0,-5.8,3000,16.33,N,송파구,올림픽공원,5034,61.2,15.1
568,2018-02-17,문화예술행사,2018 Good News Corps Festival,3040,2,올림픽홀,0.0,-3.0,3000,50.67,Y,송파구,올림픽공원,1919,52.6,10.2
569,2018-02-18,문화예술행사,굿뉴스코 페스티벌,160,1,뮤즈라이브,0.0,-0.4,237,67.51,Y,송파구,올림픽공원,3175,43.3,19.0
570,2018-02-19,문화예술행사,Youtbe Fanfest (유튜브 팬페스트),3250,7,핸드볼경기장,0.0,1.8,6500,7.14,N,송파구,올림픽공원,4835,71.1,39.8
571,2018-02-21,문화예술행사,EBS 스페이스 공감,155,1,뮤즈라이브,0.0,-0.9,237,65.4,N,송파구,올림픽공원,7126,42.3,16.5
572,2018-02-22,대중공연,Youtube Fanfest,1404,5,올림픽홀,0.4,1.3,3000,9.36,N,송파구,올림픽공원,5473,59.7,29.5
573,2018-02-28,문화예술행사,EVERY DAY6 Concert Final (가제),5328,6,올림픽홀,25.0,4.6,3000,29.6,N,송파구,올림픽공원,5287,33.4,18.7
574,2018-02-28,문화예술행사,벅스TV vol.36 - 테이크,130,1,뮤즈라이브,25.0,4.6,237,54.85,N,송파구,올림픽공원,5287,33.4,18.7
575,2018-03-06,대중공연,은지원 PRIVATE STAGE 2018 [In Between] (가제),3190,5,올림픽홀,0.0,4.5,3000,21.27,N,송파구,올림픽공원,7599,39.1,18.0
576,2018-03-09,문화예술행사,류세라 콘서트 봄b,350,1,뮤즈라이브,0.0,4.5,237,40.56333333333333,N,송파구,올림픽공원,6190,48.2,31.6
577,2018-03-09,대중공연,2018 최백호 콘서트,1186,2,우리금융아트홀,0.0,4.5,1184,50.08,N,송파구,올림픽공원,6190,48.2,31.6
578,2018-03-11,대중공연,김용임&진성 SHOW - 오늘이 젊은날·보릿고개,1351,1,우리금융아트홀,0.0,6.4,1184,67.83,Y,송파구,올림픽공원,5558,46.1,22.8
579,2018-03-11,대중공연,iKON 2018 PRIVATE STAGE [MY KiND](가제),2920,2,올림픽홀,0.0,6.4,3000,48.67,Y,송파구,올림픽공원,5558,46.1,22.8
580,2018-03-11,K리그,2018 K리그1 서울vs강원,16506,1,상암월드컵주경기장,0.0,6.4,12166,24.75,Y,마포구,디지털미디어시티,6919,47.2,34.4
581,2018-03-13,문화예술행사,2018 뉴이스트W 단독콘서트,15847,6,핸드볼경기장,0.0,12.4,6500,40.63,N,송파구,올림픽공원,6266,28.4,13.2
582,2018-03-14,대중공연,2018 존레전드 내한공연,4190,3,올림픽홀,0.0,17.0,3000,46.56,N,송파구,올림픽공원,6522,28.3,12.5
583,2018-03-15,문화예술행사,e-스포츠 오버워치 컨텐더스 리그전,4242,1,K-아트홀,27.0,12.4,369,29.48,N,송파구,올림픽공원,7735,30.1,19.2
584,2018-03-16,대중공연,오페라 성냥소녀,688,2,우리금융아트홀,0.0,7.1,1184,29.05,N,송파구,올림픽공원,9722,19.2,7.8
585,2018-03-20,문화예술행사,2018 나훈아 드림콘서트,8421,7,올림픽홀,0.0,4.7,3000,40.1,N,송파구,올림픽공원,5864,22.0,7.8
586,2018-03-20,문화예술행사,SHINHWA？20years Anniversary FANMEETING   ‘THE REAL STORY’  (가제),10234,7,핸드볼경기장,0.0,4.7,6500,22.49,N,송파구,올림픽공원,5864,22.0,7.8
587,2018-03-22,문화예술행사,2018년 문화가있는날 청춘마이크 청년예술가 발대식 및 워크숍,100,1,뮤즈라이브,0.0,4.9,237,42.19,N,송파구,올림픽공원,6142,59.1,33.9
588,2018-03-23,대중공연,The Three Singers,684,2,우리금융아트홀,0.0,6.1,1184,28.89,N,송파구,올림픽공원,7467,68.8,46.3
589,2018-03-28,체육행사,2018 서울SK텔레콤 국제 그랑프리대회,1200,6,핸드볼경기장,0.0,14.0,6500,3.08,N,송파구,올림픽공원,6221,44.2,31.9
590,2018-03-29,문화예술행사,홍경민 9th 톡서트,668,4,뮤즈라이브,0.0,15.4,237,70.46,N,송파구,올림픽공원,6216,85.6,54.9
591,2018-03-29,대중공연,인순이 데뷔 40주년 기념 전국투어 콘서트 - 서울,1690,3,올림픽홀,0.0,15.4,3000,18.78,N,송파구,올림픽공원,6216,85.6,54.9
592,2018-03-30,문화예술행사,코코몽 뮤지컬 <꼼짝마 바이러스>,1631,3,우리금융아트홀,0.0,14.8,1184,45.92,N,송파구,올림픽공원,6478,70.5,38.6
593,2018-04-01,K리그,2018 K리그1 서울vs인천,12686,1,상암월드컵주경기장,0.0,15.6,5789,19.02,Y,마포구,디지털미디어시티,6609,79.9,36.6
594,2018-04-03,대중공연,2018 넬 콘서트,5362,13,우리금융아트홀,0.1,17.8,1184,34.84,N,송파구,올림픽공원,6335,113.3,27.1
595,2018-04-06,대중공연,이준기 팬미팅,1366,2,올림픽홀,6.5,5.8,3000,22.77,N,송파구,올림픽공원,6656,260.1,46.0
596,2018-04-06,체육행사,2018 피셔 잠스트 배드민턴코리아 슈퍼토너먼트,650,3,핸드볼경기장,6.5,5.8,6500,3.33,N,송파구,올림픽공원,6656,260.1,46.0
597,2018-04-11,K리그,2018 K리그1 서울vs포항,5230,1,상암월드컵주경기장,0.0,12.6,15000,7.84,N,마포구,디지털미디어시티,7256,56.2,16.6
598,2018-04-13,대중공연,2018 유선호 팬미팅 (가제),1050,3,올림픽홀,0.0,14.6,3000,11.67,N,송파구,올림픽공원,6943,37.8,13.8
599,2018-04-14,체육행사,강동구청배 배드민턴대회,1000,1,핸드볼경기장,9.0,9.0,6500,15.38,Y,송파구,올림픽공원,4875,14.8,12.4
600,2018-04-15,체육행사,제28회 송파구청장기 배드민턴대회,1000,1,핸드볼경기장,0.0,9.5,6500,15.38,Y,송파구,올림픽공원,4001,123.0,22.8
601,2018-04-16,문화예술행사,뮤지컬 캐리와 장난감 친구들,10845,1,우리금융아트홀,0.0,11.6,1184,21.81,N,송파구,올림픽공원,6239,41.8,20.2
602,2018-04-17,문화예술행사,2018 JBJ 앵콜 콘서트,7449,7,핸드볼경기장,0.0,12.9,6500,16.37,N,송파구,올림픽공원,6483,91.0,28.4
603,2018-04-21,K리그,2018 K리그1 서울vs대구,8147,1,상암월드컵주경기장,0.0,18.7,6394,12.21,Y,마포구,디지털미디어시티,10917,38.8,13.2
604,2018-04-26,대중공연,OneRepublic(원리퍼블릭) 내한공연,3770,3,올림픽홀,0.0,14.9,3000,41.89,N,송파구,올림픽공원,6364,77.2,43.633333333333326
605,2018-04-27,체육행사,제15회 회장배 전국댄스스포츠 선수권 대회,600,4,핸드볼경기장,0.0,15.7,6500,2.31,N,송파구,올림픽공원,8228,59.8,41.1
606,2018-04-28,K리그,2018 K리그1 서울vs상주,8063,1,상암월드컵주경기장,0.0,15.4,6394,12.09,Y,마포구,디지털미디어시티,10632,49.1,20.9
607,2018-05-03,대중공연,다비치 10주년 기념 콘서트,3260,5,올림픽홀,1.0,11.2,3000,21.73,N,송파구,올림픽공원,6833,36.9,21.2
608,2018-05-05,K리그,2018 K리그1 서울vs수원,1237,1,상암월드컵주경기장,0.0,18.3,1473,56.03,Y,마포구,디지털미디어시티,8916,48.3,19.3
609,2018-05-05,체육행사,제7회 일요신문배 전국 어린이 바둑대회,1000,1,핸드볼경기장,0.0,18.3,6500,15.38,Y,송파구,올림픽공원,5529,51.6,25.8
610,2018-05-07,공공행사,제46회 어버이날기념행사,3100,2,핸드볼경기장,0.0,19.2,6500,23.85,N,송파구,올림픽공원,3877,48.2,23.6
611,2018-05-10,문화예술행사,뷰티풀 민트 라이프 2018,7428,4,핸드볼경기장,0.0,15.4,6500,28.57,N,송파구,올림픽공원,7344,55.0,28.2
612,2018-05-12,일반행사,2018 드림콘서트,928,7,상암월드컵주경기장,32.0,14.2,1473,64.52,Y,마포구,디지털미디어시티,10239,12.6,12.2
613,2018-05-17,문화예술행사,제12회 서울재즈페스티벌(Seoul Jazz Festival) 2018,3255,5,올림픽홀,83.0,20.9,3000,17.83,N,송파구,올림픽공원,5741,17.3,8.7
614,2018-05-18,일반행사,2018 세계평화와 희망나눔을 위한 기도대성회,7354,7,상암월드컵주경기장,6.5,16.3,6394,15.973333333333331,N,마포구,디지털미디어시티,4328,15.9,8.7
615,2018-05-20,K리그,2018 K리그1 서울vs전북,14283,1,상암월드컵주경기장,0.0,17.0,12208,35.91,Y,마포구,디지털미디어시티,7498,12.8,3.2
616,2018-05-21,체육행사,제14회 한국체육대학교총장배 전국태권도대회,2500,3,핸드볼경기장,0.0,17.8,6500,12.82,N,송파구,올림픽공원,6176,28.7,17.1
617,2018-05-24,대중공연,2018 팬텀 vs 팬텀 콘서트 (가칭),3430,4,올림픽홀,0.0,18.3,3000,28.58,N,송파구,올림픽공원,7433,129.8,37.0
618,2018-05-28,문화예술행사,안녕자두야 우당탕탕 오디션 대소동,14675,2,우리금융아트홀,0.0,22.3,1184,44.27,N,송파구,올림픽공원,6762,56.7,27.8
619,2018-05-28,대중공연,프리스틴 쇼케이스,380,1,K-아트홀,0.0,22.3,369,63.64333333333334,N,송파구,올림픽공원,6762,56.7,27.8
620,2018-05-31,문화예술행사,셀럽티비 라이브데이 공개방송,140,1,뮤즈라이브,0.0,20.9,237,59.07,N,송파구,올림픽공원,6769,44.7,24.3
621,2018-05-31,순수예술공연,상주단체공연 <길위에서 별을 만지다>,521,3,K-아트홀,0.0,20.9,369,47.06,N,송파구,올림픽공원,6769,44.7,24.3
622,2018-06-01,체육행사,2018년 6월 핸드볼팀 훈련,17,1,핸드볼보조경기장,0.0,23.8,5003,0.01,N,송파구,올림픽공원,7200,44.9,22.9
623,2018-06-01,문화예술행사,밴드 '기프트' 단독 콘서트,200,1,뮤즈라이브,0.0,23.8,237,84.39,N,송파구,올림픽공원,7200,44.9,22.9
624,2018-06-02,문화예술행사,2018 자이로(Zairo) 콘서트,283,2,뮤즈라이브,0.0,23.4,237,59.7,Y,송파구,올림픽공원,5014,39.6,15.8
625,2018-06-06,대중공연,iKON 2018 PRIVATE STAGE(가제),5350,4,올림픽홀,0.0,23.0,3000,44.58,N,송파구,올림픽공원,3952,62.4,47.9
626,2018-06-09,공공행사,제7회 전국동시지방선거 및 국회의원재선거 개표,1200,6,핸드볼경기장,0.5,23.7,6500,3.08,Y,송파구,올림픽공원,9083,35.7,18.4
627,2018-06-14,대중공연,쏜애플 콘서트,1096,4,K-아트홀,29.0,21.6,369,74.25,N,송파구,올림픽공원,6405,21.8,14.3
628,2018-06-15,대중공연,WINNER 2018 PRIVATE STAGE [#위너는토론중 WWIC 2018] (가제),5930,3,올림픽홀,16.5,21.7,3000,65.89,N,송파구,올림픽공원,6441,15.4,7.1
629,2018-06-20,문화예술행사,2018 DAY6 단독 콘서트 (가제),6962,5,올림픽홀,0.0,22.7,3000,46.41,N,송파구,올림픽공원,6293,48.9,31.0
630,2018-06-24,대중공연,RBW BOYZ＋MAS ‘데뷔하겠습니다’ Chapter．6,441,1,K-아트홀,0.0,25.2,369,63.64333333333334,Y,송파구,올림픽공원,5017,54.8,33.8
631,2018-06-25,대중공연,뉴이스트W 미니 2집 앨범 발매 쇼케이스,2712,1,올림픽홀,0.0,27.1,3000,63.85666666666666,N,송파구,올림픽공원,8021,70.8,44.1
632,2018-06-25,순수예술공연,상주단체공연 <만주전선>,1333,7,K-아트홀,0.0,27.1,369,51.61,N,송파구,올림픽공원,8021,70.8,44.1
633,2018-06-26,대중공연,이선희 콘서트 -리메이크 음반 발매기념,8681,6,올림픽홀,71.5,22.3,3000,48.23,N,송파구,올림픽공원,5508,29.9,19.9
634,2018-06-28,문화예술행사,셀럽티비 라이브데이 2회 공개방송,110,1,뮤즈라이브,26.5,23.3,237,46.41,N,송파구,올림픽공원,5566,17.3,9.4
635,2018-06-29,문화예술행사,버든색소폰 콘서트,176,1,뮤즈라이브,6.5,24.7,237,74.26,N,송파구,올림픽공원,7099,45.2,35.2
636,2018-07-01,체육행사,제18회 한화생명배 세계어린이 국수전 서울예선,1000,1,핸드볼경기장,83.5,21.9,6500,15.38,Y,송파구,올림픽공원,3568,8.5,2.3
637,2018-07-02,문화예술행사,2018 미스코리아선발대회,850,3,올림픽홀,59.5,22.6,3000,9.44,N,송파구,올림픽공원,5232,13.3,6.8
