,날짜,구분,경기(행사)내용,관람인원(명),사용일수(일),시설명,강수량(mm),평균기온(℃),최저기온(℃),최고기온(℃),좌석수,좌석점유율,주말 여부,지역,인근_역,합계_승차,합계_하차,유동인구
459,2017-07-10,대중공연,뮤지컬 시크릿 쥬쥬 Finding Harmony Stone,17224,42,우리금융아트홀,144.5,24.0,22.6,25.4,1184,34.64,N,송파구,올림픽공원,5532,5286,10818
460,2017-07-11,대중공연,아스트로 첫 단독콘서트 (가제),4132,6,올림픽홀,1.0,26.0,22.2,30.9,3000,22.96,N,송파구,올림픽공원,5906,5594,11500
461,2017-07-12,K리그,K리그 클래식(vs포항),8833,1,상암월드컵주경기장,0.0,27.1,24.9,31.1,66704,13.24,N,마포구,디지털미디어시티,16511,19013,35524
462,2017-07-13,문화예술행사,2017 젝스키스 팬미팅 [YELLOWKIES DAY],7088,3,핸드볼경기장,0.0,27.6,23.1,32.1,6500,36.35,N,송파구,올림픽공원,5931,5523,11454
463,2017-07-17,일반행사,프린지 페스티벌,6000,6,상암월드컵주경기장,7.5,26.8,24.0,29.0,66704,8.99,N,마포구,디지털미디어시티,15942,18190,34132
464,2017-07-20,대중공연,2017 지창욱 CONCERT,4850,3,올림픽홀,0.0,29.9,26.0,34.9,3000,53.89,N,송파구,올림픽공원,5555,5210,10765
465,2017-07-22,문화예술행사,테이크 콘서트,264,2,뮤즈라이브,0.5,29.3,27.5,32.5,237,55.7,Y,송파구,올림픽공원,6082,6042,12124
466,2017-07-23,K리그,K리그 클래식(vs전북),23913,1,상암월드컵주경기장,133.5,27.0,26.1,28.1,66704,35.85,Y,마포구,디지털미디어시티,5905,6306,12211
467,2017-07-26,대중공연,러블리즈 콘서트,4430,5,올림픽홀,0.0,28.7,24.2,32.8,3000,29.53,N,송파구,올림픽공원,5469,5142,10611
468,2017-07-29,문화예술행사,어! 라이브 콘서트 [A! Live Concert],112,1,뮤즈라이브,0.0,27.2,25.0,30.1,237,47.26,Y,송파구,올림픽공원,5090,4909,9999
469,2017-08-02,K리그,K리그 클래식(vs강원),11361,1,상암월드컵주경기장,0.0,30.0,26.6,33.0,66704,17.03,N,마포구,디지털미디어시티,14789,16939,31728
470,2017-08-04,대중공연,소녀시대 10주년 팬미팅,2653,1,올림픽홀,0.0,30.3,25.9,35.3,3000,88.43,N,송파구,올림픽공원,5095,4892,9987
471,2017-08-10,대중공연,소년24 파이널 콘서트,1554,3,올림픽홀,5.5,24.8,23.9,26.3,3000,17.27,N,송파구,올림픽공원,5220,4912,10132
472,2017-08-14,대중공연,2017 레드벨벳 첫번째 콘서트,10011,5,올림픽홀,1.5,24.6,23.1,27.1,3000,66.74,N,송파구,올림픽공원,5099,4741,9840
473,2017-08-19,체육행사,제6회 전국민참여 독도사랑 전국배드민턴대회,1300,2,핸드볼경기장,0.0,26.1,23.1,28.7,6500,10.0,Y,송파구,올림픽공원,7071,7030,14101
474,2017-08-19,K리그,K리그 클래식(vs울산),18087,1,상암월드컵주경기장,0.0,26.1,23.1,28.7,66704,27.12,Y,마포구,디지털미디어시티,9876,10249,20125
475,2017-08-21,대중공연,샤이니 태민 첫 솔로 콘서트,10445,5,올림픽홀,5.0,25.8,23.7,29.2,3000,69.63,N,송파구,올림픽공원,5517,5215,10732
476,2017-08-25,문화예술행사,에너지 나눔 콘서트,4406,3,핸드볼경기장,0.0,25.3,22.2,30.6,6500,22.59,N,송파구,올림픽공원,8988,8901,17889
477,2017-08-29,국가대표,월드컵예선 적응훈련,200,2,상암월드컵주경기장,0.0,19.5,17.0,24.0,66704,0.3,N,마포구,디지털미디어시티,16424,18656,35080
478,2017-08-31,국가대표,월드컵예선(vs이란),60326,1,상암월드컵주경기장,0.0,22.2,16.6,27.6,66704,90.44,N,마포구,디지털미디어시티,18649,18915,37564
479,2017-08-31,대중공연,2017 박원 단독 콘서트,1978,2,올림픽홀,0.0,22.2,16.6,27.6,3000,32.97,N,송파구,올림픽공원,6240,6049,12289
480,2017-08-31,대중공연,2017 터보 여름 콘서트,1674,4,우리금융아트홀,0.0,22.2,16.6,27.6,1184,35.35,N,송파구,올림픽공원,6240,6049,12289
481,2017-09-01,대중공연,B1A4 일본팬미팅,180,1,K-아트홀,0.0,23.3,17.1,29.7,369,48.78,N,송파구,올림픽공원,7003,6516,13519
482,2017-09-01,체육행사,2017년 9월 핸드볼팀 훈련,110,30,핸드볼보조경기장,0.0,23.3,17.1,29.7,5003,0.07,N,송파구,올림픽공원,7003,6516,13519
483,2017-09-06,문화예술행사,EXO 음반 이벤트,2650,1,올림픽홀,2.0,20.6,18.5,24.0,3000,88.33,N,송파구,올림픽공원,8102,8200,16302
484,2017-09-07,대중공연,2017 구구단 1st 팬미팅,940,3,우리금융아트홀,0.0,22.4,17.8,27.5,1184,26.46,N,송파구,올림픽공원,6344,6105,12449
485,2017-09-08,대중공연,2017 이종석 PRIVATE STAGE CONCERT(가제),2070,3,올림픽홀,0.0,24.3,20.4,29.9,3000,23.0,N,송파구,올림픽공원,6806,6169,12975
486,2017-09-09,체육행사,제27회 송파구 배드민턴협회장기 배드민턴대회,700,1,핸드볼경기장,0.0,23.8,19.2,28.2,6500,10.77,Y,송파구,올림픽공원,6908,6895,13803
487,2017-09-09,K리그,K리그 클래식(vs제주),17161,1,상암월드컵주경기장,0.0,23.8,19.2,28.2,66704,25.73,Y,마포구,디지털미디어시티,10377,11604,21981
488,2017-09-12,대중공연,이승환의 다른 사람 (가제),1864,5,K-아트홀,0.0,22.1,17.7,27.9,369,101.03,N,송파구,올림픽공원,6723,6581,13304
489,2017-09-15,공공행사,송파경찰서 한마음 한울타리 어울림 체육대회,150,1,벨로드롬,0.0,22.6,17.8,27.9,6000,2.5,N,송파구,올림픽공원,9571,9617,19188
490,2017-09-15,대중공연,2017 Dream Theater(드림시어터) 내한공연,2810,1,올림픽홀,0.0,22.6,17.8,27.9,3000,93.67,N,송파구,올림픽공원,9571,9617,19188
491,2017-09-21,대중공연,2017 쇼미더머니6 콘서트,6938,3,올림픽홀,0.0,20.3,14.2,27.0,3000,77.09,N,송파구,올림픽공원,7385,7274,14659
492,2017-09-22,문화예술행사,벅스TV vol.33 - 슈가볼,195,1,뮤즈라이브,0.0,20.6,15.4,26.8,237,82.28,N,송파구,올림픽공원,8687,8200,16887
493,2017-09-23,문화예술행사,"소리 모아, 마음 모아",161,1,뮤즈라이브,0.0,21.8,17.6,27.3,237,67.93,Y,송파구,올림픽공원,12704,13881,26585
494,2017-09-23,K리그,K리그 클래식(vs포항),16621,1,상암월드컵주경기장,0.0,21.8,17.6,27.3,66704,24.92,Y,마포구,디지털미디어시티,10936,11380,22316
495,2017-09-25,대중공연,서태지25 앵콜콘서트,5700,6,올림픽홀,0.0,23.4,17.4,30.1,3000,31.67,N,송파구,올림픽공원,6923,6900,13823
496,2017-09-27,공공행사,2017스포츠산업JOBFAIR,7600,2,핸드볼경기장,0.5,22.7,19.9,27.3,6500,58.46,N,송파구,올림픽공원,6914,6420,13334
497,2017-10-01,체육행사,핸드볼보조경기장 2017년 10월 팀훈련,70,31,핸드볼보조경기장,4.0,18.2,15.5,21.2,5003,0.05,Y,송파구,올림픽공원,2875,2963,5838
498,2017-10-04,대중공연,nepathya live concert,1200,1,올림픽홀,0.0,16.7,10.7,24.3,3000,40.0,N,송파구,올림픽공원,4177,4194,8371
499,2017-10-11,대중공연,2017 Zion.T CONCERT(가제),2757,4,올림픽홀,20.0,15.5,12.2,21.7,3000,22.98,N,송파구,올림픽공원,6399,6104,12503
500,2017-10-16,문화예술행사,제7회 전국학교예술교육페스티벌,1500,4,우리금융아트홀,0.0,16.6,13.6,22.0,1184,31.67,N,송파구,올림픽공원,6615,6420,13035
501,2017-10-16,문화예술행사,제7회 전국학교예술교육페스티벌,14980,4,올림픽홀,0.0,16.6,13.6,22.0,3000,124.83,N,송파구,올림픽공원,6615,6420,13035
502,2017-10-16,문화예술행사,제7회 전국학교예술교육페스티벌,800,4,뮤즈라이브,0.0,16.6,13.6,22.0,237,84.39,N,송파구,올림픽공원,6615,6420,13035
503,2017-10-16,문화예술행사,그랜드 민트 페스티벌 2017 (Grand Mint Festival 2017),14893,8,핸드볼경기장,0.0,16.6,13.6,22.0,6500,28.64,N,송파구,올림픽공원,6615,6420,13035
504,2017-10-20,문화예술행사,재즈피아니스트 안라라의 재즈 in 가을,50,1,뮤즈라이브,0.0,17.0,11.1,24.2,237,21.1,N,송파구,올림픽공원,7260,6757,14017
505,2017-10-20,대중공연,팬텀싱어 콘서트(가제),1627,2,올림픽홀,0.0,17.0,11.1,24.2,3000,27.12,N,송파구,올림픽공원,7260,6757,14017
506,2017-10-21,K리그,K-스플릿라운드(vs수원),27257,1,상암월드컵주경기장,0.0,17.6,11.0,25.2,66704,40.86,Y,마포구,디지털미디어시티,11755,12007,23762
507,2017-10-21,문화예술행사,박학기 콘서트 '계절학기',180,1,뮤즈라이브,0.0,17.6,11.0,25.2,237,75.95,Y,송파구,올림픽공원,13441,14441,27882
508,2017-10-22,대중공연,MXM 첫번째 팬미팅,2497,2,올림픽홀,0.0,16.3,11.0,23.5,3000,41.62,Y,송파구,올림픽공원,11589,11613,23202
509,2017-10-22,대중공연,원재즈나잇,250,1,K-아트홀,0.0,16.3,11.0,23.5,369,67.75,Y,송파구,올림픽공원,11589,11613,23202
510,2017-10-25,체육행사,KT&G복지재단 제14회 어르신 탁구대회,2269,2,핸드볼경기장,0.0,14.4,9.5,20.6,6500,17.45,N,송파구,올림픽공원,7431,7128,14559
511,2017-10-26,문화예술행사,유선호 팬미팅,2000,3,우리금융아트홀,0.0,14.5,10.7,18.1,1184,56.31,N,송파구,올림픽공원,7013,6803,13816
512,2017-10-26,대중공연,2017 폴킴 LIVE TOUR,1390,4,K-아트홀,0.0,14.5,10.7,18.1,369,94.17,N,송파구,올림픽공원,7013,6803,13816
513,2017-10-28,K리그,K-스플릿라운드(vs울산),11984,1,상암월드컵주경기장,0.0,17.2,10.6,24.8,66704,17.97,Y,마포구,디지털미디어시티,11996,12197,24193
514,2017-10-28,기타축구,2017 서울컵 여자부 결승,50,1,상암월드컵주경기장,0.0,17.2,10.6,24.8,66704,0.07,Y,마포구,디지털미디어시티,11996,12197,24193
515,2017-10-29,체육행사,2017년 제37-38차 대한태권도협회 청소년 심사대회,2119,1,핸드볼경기장,0.0,11.5,6.3,17.2,6500,32.6,Y,송파구,올림픽공원,4477,4743,9220
516,2017-10-29,문화예술행사,세계4대오페라축제,4826,14,우리금융아트홀,0.0,11.5,6.3,17.2,1184,29.11,Y,송파구,올림픽공원,4477,4743,9220
517,2017-10-30,문화예술행사,상주단체<청춘예찬>공연,1253,7,K-아트홀,0.0,7.7,2.5,13.2,369,48.51,N,송파구,올림픽공원,6661,6642,13303
518,2017-10-31,대중공연,나훈아콘서트,8735,6,올림픽홀,0.0,10.4,3.6,16.0,3000,48.53,N,송파구,올림픽공원,7181,7009,14190
519,2017-11-06,대중공연,대한민국 노래교실 회원의 날,2500,1,올림픽홀,0.0,11.4,8.0,16.5,3000,83.33,N,송파구,올림픽공원,7370,7086,14456
520,2017-11-07,문화예술행사,저작권과 함께하는 페스티벌 - KMPF,3149,6,올림픽홀,0.0,14.4,9.2,18.4,3000,17.49,N,송파구,올림픽공원,6635,6580,13215
521,2017-11-11,일반행사,한반도 평화통일 세계대회,55991,7,상암월드컵주경기장,0.0,5.9,2.7,10.7,66704,83.94,Y,마포구,디지털미디어시티,11229,11348,22577
522,2017-11-11,문화예술행사,치과의사 밴드 연합 음악제,150,1,뮤즈라이브,0.0,5.9,2.7,10.7,237,63.29,Y,송파구,올림픽공원,4971,4945,9916
523,2017-11-11,문화예술행사,2017 지역아동센터 특기적성지원사업 아티스트웨이 <아름다운 하모니 콘서트>,200,1,K-아트홀,0.0,5.9,2.7,10.7,369,54.2,Y,송파구,올림픽공원,4971,4945,9916
524,2017-11-11,체육행사,제9회 KPDC 전국 댄스스포츠 선수권대회,1000,2,핸드볼경기장,0.0,5.9,2.7,10.7,6500,7.69,Y,송파구,올림픽공원,4971,4945,9916
525,2017-11-12,문화예술행사,굿파이터즈 자선 스포츠 대회,300,1,K-아트홀,0.0,5.3,0.3,11.4,369,81.3,Y,송파구,올림픽공원,4146,4298,8444
526,2017-11-13,문화예술행사,상주단체<로미오와줄리엣>공연,1303,14,K-아트홀,4.5,8.4,3.1,11.8,369,25.22,N,송파구,올림픽공원,6398,6022,12420
527,2017-11-14,체육행사,세계케틀벨리프팅챔피언십대회,1800,6,핸드볼경기장,0.0,7.5,2.9,11.4,6500,4.62,N,송파구,올림픽공원,7244,6760,14004
528,2017-11-14,대중공연,캐리와장난감친구들,5654,7,우리금융아트홀,0.0,7.5,2.9,11.4,1184,68.22,N,송파구,올림픽공원,7244,6760,14004
529,2017-11-15,대중공연,빅스 유닛 콘서트,5400,5,올림픽홀,0.0,3.2,-1.1,6.5,3000,36.0,N,송파구,올림픽공원,6898,6558,13456
530,2017-11-19,K리그,K-스플릿라운드(vs제주),10913,1,상암월드컵주경기장,0.0,-1.6,-6.6,3.5,66704,16.36,Y,마포구,디지털미디어시티,6981,7287,14268
531,2017-11-19,기타축구,2017 서울컵 남자부 결승,50,1,상암월드컵주경기장,0.0,-1.6,-6.6,3.5,66704,0.07,Y,마포구,디지털미디어시티,6981,7287,14268
532,2017-11-23,대중공연,플라이투더스카이 콘서트,3080,4,올림픽홀,1.2,0.9,-2.5,4.7,3000,25.67,N,송파구,올림픽공원,6366,5934,12300
533,2017-11-24,체육행사,2017 제5회 대한펜싱협회장배 전국남녀클럽동호인펜싱선수권대회,920,4,핸드볼경기장,0.0,-0.4,-2.5,2.9,6500,3.54,N,송파구,올림픽공원,6747,6289,13036
534,2017-11-26,문화예술행사,"우리,오랜날_ 배우 김현주 20주년 팬미팅",180,1,뮤즈라이브,0.0,3.3,-0.3,7.6,237,75.95,Y,송파구,올림픽공원,3709,3752,7461
535,2017-11-29,대중공연,2017 박지윤 데뷔 20주년 기념 콘서트 (가제),801,4,K-아트홀,0.0,3.2,-1.8,8.1,369,54.27,N,송파구,올림픽공원,6528,6330,12858
536,2017-11-29,문화예술행사,아시아 매나페스트 2017,2200,4,핸드볼경기장,0.0,3.2,-1.8,8.1,6500,8.46,N,송파구,올림픽공원,6528,6330,12858
537,2017-11-30,문화예술행사,2017 이승환 전국투어(가제),6148,4,올림픽홀,0.0,-2.4,-5.2,2.7,3000,51.23,N,송파구,올림픽공원,6373,5900,12273
538,2017-12-03,순수예술공연,젊은 오광대전,235,1,K-아트홀,4.0,4.9,3.1,8.1,369,63.69,Y,송파구,올림픽공원,3467,3549,7016
539,2017-12-04,문화예술행사,샤이니 종현 2번째 단독 콘서트,7415,8,핸드볼경기장,0.1,-1.2,-6.1,4.5,6500,14.26,N,송파구,올림픽공원,6160,6022,12182
540,2017-12-04,대중공연,2017 박진영 나쁜파티,7029,7,올림픽홀,0.1,-1.2,-6.1,4.5,3000,33.47,N,송파구,올림픽공원,6160,6022,12182
541,2017-12-06,대중공연,2017 혁오 연말 콘서트,5640,26,K-아트홀,1.2,0.2,-4.5,6.0,369,58.79,N,송파구,올림픽공원,6602,6305,12907
542,2017-12-11,대중공연,CBS 창사63주년 기념   크리스마스 재즈 콘서트,1800,1,올림픽홀,0.0,-7.0,-11.0,-2.5,3000,60.0,N,송파구,올림픽공원,6746,6464,13210
543,2017-12-11,문화예술행사,프로듀스101 시즌2 TOP11 콘서트,30305,8,핸드볼경기장,0.0,-7.0,-11.0,-2.5,6500,58.28,N,송파구,올림픽공원,6746,6464,13210
544,2017-12-12,문화예술행사,2017 신승훈 콘서트,7276,6,올림픽홀,0.0,-9.4,-12.3,-5.2,3000,40.42,N,송파구,올림픽공원,5939,5563,11502
545,2017-12-16,문화예술행사,김규종콘서트,603,10,뮤즈라이브,0.0,-5.7,-8.1,-2.6,237,25.44,Y,송파구,올림픽공원,20070,19909,39979
546,2017-12-18,문화예술행사,박정현 겨울 콘서트 'LET IT SNOW',9419,9,핸드볼경기장,3.4,-1.6,-5.9,3.3,6500,16.1,N,송파구,올림픽공원,6695,6263,12958
547,2017-12-19,문화예술행사,2017 김연우 크리스마스 콘서트 / 2017 김범수 연말 콘서트,19305,13,올림픽홀,0.0,-3.9,-6.5,-1.0,3000,49.5,N,송파구,올림픽공원,6175,5707,11882
548,2017-12-27,문화예술행사,2017 DJ.DOC 콘서트,3764,6,핸드볼경기장,0.0,-6.9,-10.3,-2.6,6500,9.65,N,송파구,올림픽공원,5582,5184,10766
549,2017-12-27,문화예술행사,제6회 Rat A Tat 정기연주회,150,1,뮤즈라이브,0.0,-6.9,-10.3,-2.6,237,63.29,N,송파구,올림픽공원,5582,5184,10766
550,2017-12-28,문화예술행사,서영은 두 번째 OST 콘서트,466,4,뮤즈라이브,0.0,-2.1,-6.8,0.8,237,49.16,N,송파구,올림픽공원,5624,5426,11050
551,2018-01-01,문화예술행사,송승환의 명작동화 뮤지컬 호두까기인형(기획대관 추가금),11991,14,우리금융아트홀,0.0,-1.3,-5.1,3.8,1184,72.34,N,송파구,올림픽공원,1924,1911,3835
552,2018-01-03,문화예술행사,(사)대한태권도협회,10773,56,K-아트홀,0.0,-4.7,-7.1,-0.4,369,52.13,N,송파구,올림픽공원,5455,5230,10685
553,2018-01-03,문화예술행사,모모랜드 미디어 및 팬쇼케이스,250,1,뮤즈라이브,0.0,-4.7,-7.1,-0.4,237,105.49,N,송파구,올림픽공원,5455,5230,10685
554,2018-01-03,대중공연,2018 여자친구 콘서트,5963,6,올림픽홀,0.0,-4.7,-7.1,-0.4,3000,33.13,N,송파구,올림픽공원,5455,5230,10685
555,2018-01-05,문화예술행사,하스스톤 KOREA 인비테이셔널 2017,70,2,뮤즈라이브,0.0,-3.0,-5.6,1.6,237,14.77,N,송파구,올림픽공원,5604,5175,10779
556,2018-01-09,문화예술행사,2018 에이핑크(Apink) 콘서트,6070,5,핸드볼경기장,0.5,-4.2,-6.1,-1.2,6500,18.68,N,송파구,올림픽공원,5290,4960,10250
557,2018-01-11,문화예술행사,2018 10CM 콘서트,4005,4,올림픽홀,0.0,-11.1,-13.6,-7.4,3000,33.38,N,송파구,올림픽공원,4875,4677,9552
558,2018-01-16,대중공연,어린이뮤지컬 <신비아파트> 앵콜공연,41362,41,우리금융아트홀,0.0,3.5,0.1,6.8,1184,85.21,N,송파구,올림픽공원,5283,4913,10196
559,2018-01-18,문화예술행사,2018 정용화 단독 콘서트,4540,4,올림픽홀,0.0,2.1,0.3,4.5,3000,37.83,N,송파구,올림픽공원,5217,4791,10008
560,2018-01-25,문화예술행사,2018 KIM JAE JOONG J-PARTY (가제),2281,4,핸드볼경기장,0.0,-14.0,-16.4,-9.5,6500,8.77,N,송파구,올림픽공원,4747,4477,9224
561,2018-01-25,문화예술행사,2018 박원 콘서트,2435,4,올림픽홀,0.0,-14.0,-16.4,-9.5,3000,20.29,N,송파구,올림픽공원,4747,4477,9224
562,2018-01-31,문화예술행사,원오크록(ONE OK ROCK) 내한공연,2884,4,핸드볼경기장,0.0,-2.6,-5.2,0.0,6500,11.09,N,송파구,올림픽공원,5616,5190,10806
563,2018-01-31,문화예술행사,2018 JBJ 단독 콘서트,6630,6,올림픽홀,0.0,-2.6,-5.2,0.0,3000,36.83,N,송파구,올림픽공원,5616,5190,10806
564,2018-02-01,체육행사,2018년 2월 핸드볼팀 훈련,410,28,핸드볼보조경기장,0.0,-4.0,-8.8,1.2,5003,0.29,N,송파구,올림픽공원,5165,4980,10145
565,2018-02-09,문화예술행사,2017 백지영 콘서트 - 서울,3788,2,올림픽홀,0.0,0.4,-5.3,6.1,3000,63.13,N,송파구,올림픽공원,5582,5303,10885
566,2018-02-11,문화예술행사,THE XX(더 엑스엑스) LIVE IN SEOUL,1957,4,핸드볼경기장,0.0,-6.1,-9.5,-2.2,6500,7.53,Y,송파구,올림픽공원,2515,2600,5115
567,2018-02-12,대중공연,토토가3,2450,5,올림픽홀,0.0,-5.8,-9.6,-1.8,3000,16.33,N,송파구,올림픽공원,5034,4858,9892
568,2018-02-17,문화예술행사,2018 Good News Corps Festival,3040,2,올림픽홀,0.0,-3.0,-7.1,1.4,3000,50.67,Y,송파구,올림픽공원,1919,1855,3774
569,2018-02-18,문화예술행사,굿뉴스코 페스티벌,160,1,뮤즈라이브,0.0,-0.4,-4.9,5.2,237,67.51,Y,송파구,올림픽공원,3175,3228,6403
570,2018-02-19,문화예술행사,Youtbe Fanfest (유튜브 팬페스트),3250,7,핸드볼경기장,0.0,1.8,-1.9,6.8,6500,7.14,N,송파구,올림픽공원,4835,4804,9639
571,2018-02-21,문화예술행사,EBS 스페이스 공감,155,1,뮤즈라이브,0.0,-0.9,-4.5,4.4,237,65.4,N,송파구,올림픽공원,7126,7459,14585
572,2018-02-22,대중공연,Youtube Fanfest,1404,5,올림픽홀,0.4,1.3,-3.9,5.4,3000,9.36,N,송파구,올림픽공원,5473,5264,10737
573,2018-02-28,문화예술행사,EVERY DAY6 Concert Final (가제),5328,6,올림픽홀,25.0,4.6,1.8,7.8,3000,29.6,N,송파구,올림픽공원,5287,5059,10346
574,2018-02-28,문화예술행사,벅스TV vol.36 - 테이크,130,1,뮤즈라이브,25.0,4.6,1.8,7.8,237,54.85,N,송파구,올림픽공원,5287,5059,10346
575,2018-03-06,대중공연,은지원 PRIVATE STAGE 2018 [In Between] (가제),3190,5,올림픽홀,0.0,4.5,-1.1,10.9,3000,21.27,N,송파구,올림픽공원,7599,7501,15100
576,2018-03-09,문화예술행사,류세라 콘서트 봄b,350,1,뮤즈라이브,0.0,4.5,1.4,9.6,237,147.68,N,송파구,올림픽공원,6190,6041,12231
577,2018-03-09,대중공연,2018 최백호 콘서트,1186,2,우리금융아트홀,0.0,4.5,1.4,9.6,1184,50.08,N,송파구,올림픽공원,6190,6041,12231
